date,value,month
2020-03-31,1060924.0510867457,2020-03
2020-04-01,1061009.0510867457,2020-04
2020-04-02,1061017.5510867457,2020-04
2020-04-03,1061238.5510867457,2020-04
2020-04-07,1061247.0510867457,2020-04
2020-04-08,1061315.0510867457,2020-04
2020-04-09,1061374.5510867457,2020-04
2020-04-10,1061544.5510867457,2020-04
2020-04-13,1061587.0510867457,2020-04
2020-04-14,1061604.0510867457,2020-04
2020-04-15,1061595.5510867457,2020-04
2020-04-16,1061629.5510867457,2020-04
2020-04-17,1061629.5510867457,2020-04
2020-04-20,1061714.5510867457,2020-04
2020-04-21,1061816.5510867457,2020-04
2020-04-22,1061867.5510867457,2020-04
2020-04-23,1061884.5510867457,2020-04
2020-04-24,1061995.0510867457,2020-04
2020-04-27,1062029.0510867457,2020-04
2020-04-28,1061575.5479440056,2020-04
2020-04-29,1061505.8589440058,2020-04
2020-04-30,1062783.7016921458,2020-04
2020-05-06,1062102.6016921457,2020-05
2020-05-07,1059595.2016921458,2020-05
2020-05-08,1066194.8016921456,2020-05
2020-05-11,1064101.1016921457,2020-05
2020-05-12,1063027.0907267858,2020-05
2020-05-13,1068430.8931253057,2020-05
2020-05-14,1065835.2931253056,2020-05
2020-05-15,1068433.0931253058,2020-05
2020-05-18,1086631.2931253058,2020-05
2020-05-19,1081104.2931253058,2020-05
2020-05-20,1081708.893125306,2020-05
2020-05-21,1077263.6931253057,2020-05
2020-05-22,1067723.6931253057,2020-05
2020-05-25,1072366.8069105458,2020-05
2020-05-26,1083048.9486730257,2020-05
2020-05-27,1077129.644440506,2020-05
2020-05-28,1078240.052350886,2020-05
2020-05-29,1084250.352350886,2020-05
2020-06-01,1097114.252350886,2020-06
2020-06-02,1093633.752350886,2020-06
2020-06-03,1092900.8874287258,2020-06
2020-06-04,1099724.4390044857,2020-06
2020-06-05,1103686.119464886,2020-06
2020-06-08,1099797.377647366,2020-06
2020-06-09,1110061.902416966,2020-06
2020-06-10,1116175.818190246,2020-06
2020-06-11,1109036.544259846,2020-06
2020-06-12,1106546.263166926,2020-06
2020-06-15,1099621.463166926,2020-06
2020-06-16,1130704.9767669258,2020-06
2020-06-17,1134330.676766926,2020-06
2020-06-18,1132539.276766926,2020-06
2020-06-19,1155771.276766926,2020-06
2020-06-22,1163199.576766926,2020-06
2020-06-23,1180160.838666926,2020-06
2020-06-24,1178772.896365126,2020-06
2020-06-29,1172490.222187286,2020-06
2020-06-30,1192761.274279626,2020-06
2020-07-01,1186158.826886066,2020-07
2020-07-02,1189043.920045166,2020-07
2020-07-03,1206700.2388895662,2020-07
2020-07-06,1250383.538889566,2020-07
2020-07-07,1280406.9388895659,2020-07
2020-07-08,1302550.538889566,2020-07
2020-07-09,1338445.932576206,2020-07
2020-07-10,1340698.7621220262,2020-07
2020-07-13,1340358.065951206,2020-07
2020-07-14,1338302.5158862858,2020-07
2020-07-15,1339374.415886286,2020-07
2020-07-16,1337038.915886286,2020-07
2020-07-17,1333800.0251600258,2020-07
2020-07-20,1333618.444324706,2020-07
2020-07-21,1343993.8443247061,2020-07
2020-07-22,1342886.460505526,2020-07
2020-07-23,1347042.2406546664,2020-07
2020-07-24,1285755.1955077464,2020-07
2020-07-27,1284331.6278067864,2020-07
2020-07-28,1289762.6556609864,2020-07
2020-07-29,1294666.7556609865,2020-07
2020-07-30,1292661.0808473064,2020-07
2020-07-31,1301351.4309487268,2020-07
2020-08-03,1317043.5041451268,2020-08
2020-08-04,1309491.4047371265,2020-08
2020-08-05,1323799.3047371267,2020-08
2020-08-06,1305871.6047371267,2020-08
2020-08-07,1284833.3047371267,2020-08
2020-08-10,1283425.0272382468,2020-08
2020-08-11,1266105.8074931467,2020-08
2020-08-12,1225640.9074931468,2020-08
2020-08-13,1225758.6352776068,2020-08
2020-08-14,1237094.6553898668,2020-08
2020-08-17,1244013.4553898666,2020-08
2020-08-18,1253355.255389867,2020-08
2020-08-19,1250864.9553898668,2020-08
2020-08-20,1243261.9893749068,2020-08
2020-08-21,1251451.4821513272,2020-08
2020-08-24,1268340.0821513268,2020-08
2020-08-25,1273785.582151327,2020-08
2020-08-26,1262886.899751327,2020-08
2020-08-27,1261887.1866567472,2020-08
2020-08-28,1290955.5810559075,2020-08
2020-08-31,1297305.3810559073,2020-08
2020-09-01,1286791.0330738272,2020-09
2020-09-02,1284877.8897727872,2020-09
2020-09-03,1288329.6336449874,2020-09
2020-09-04,1266330.4494171275,2020-09
2020-09-07,1243763.6185171274,2020-09
2020-09-08,1228841.1185171274,2020-09
2020-09-09,1207901.3185171275,2020-09
2020-09-10,1206609.8751203876,2020-09
2020-09-11,1224600.7828776878,2020-09
2020-09-14,1231865.1828776877,2020-09
2020-09-15,1231002.5447059078,2020-09
2020-09-16,1221667.3833891877,2020-09
2020-09-17,1196556.3833891877,2020-09
2020-09-18,1195622.9017656676,2020-09
2020-09-21,1194807.2322468676,2020-09
2020-09-22,1195056.8322468677,2020-09
2020-09-23,1195133.6322468675,2020-09
2020-09-24,1195095.2322468676,2020-09
2020-09-25,1195229.6322468675,2020-09
2020-09-28,1195316.0322468677,2020-09
2020-09-29,1195469.6322468678,2020-09
2020-09-30,1196064.8322468677,2020-09
2020-10-09,1196093.6322468678,2020-10
2020-10-12,1196016.8322468677,2020-10
2020-10-13,1196007.2322468676,2020-10
2020-10-14,1196199.2322468676,2020-10
2020-10-15,1196208.8322468677,2020-10
2020-10-16,1196458.4322468676,2020-10
2020-10-19,1196554.4322468678,2020-10
2020-10-20,1196602.4322468676,2020-10
2020-10-21,1196631.2322468676,2020-10
2020-10-22,1196640.8322468677,2020-10
2020-10-23,1196650.4322468676,2020-10
2020-10-26,1196717.6322468678,2020-10
2020-10-27,1196028.9019351876,2020-10
2020-10-28,1210530.8104731876,2020-10
2020-10-29,1209108.8104731876,2020-10
2020-10-30,1207259.2104731877,2020-10
2020-11-02,1230428.4104731875,2020-11
2020-11-03,1228615.9252481076,2020-11
2020-11-04,1238107.9972370877,2020-11
2020-11-05,1273094.6972370876,2020-11
2020-11-06,1263475.4760968278,2020-11
2020-11-09,1278340.070475028,2020-11
2020-11-10,1280047.1937023276,2020-11
2020-11-11,1279787.1975647276,2020-11
2020-11-12,1297125.8563369678,2020-11
2020-11-13,1286070.2563369675,2020-11
2020-11-16,1283912.6385338877,2020-11
2020-11-17,1272279.4370107679,2020-11
2020-11-18,1256866.9370107679,2020-11
2020-11-19,1255119.8333115478,2020-11
2020-11-20,1279043.5735386878,2020-11
2020-11-23,1294794.3735386878,2020-11
2020-11-24,1301187.273538688,2020-11
2020-11-25,1273903.632752128,2020-11
2020-11-26,1262055.278602988,2020-11
2020-11-27,1259068.293759668,2020-11
2020-11-30,1256838.793759668,2020-11
2020-12-01,1260709.4749575881,2020-12
2020-12-02,1262090.5133742283,2020-12
2020-12-03,1254883.7133742282,2020-12
2020-12-04,1271065.0630895481,2020-12
2020-12-07,1276318.8783156283,2020-12
2020-12-08,1292589.2449265483,2020-12
2020-12-09,1281337.6276735084,2020-12
2020-12-10,1281099.4814595883,2020-12
2020-12-11,1275421.3855683883,2020-12
2020-12-14,1287061.6855683883,2020-12
2020-12-15,1287626.1100362684,2020-12
2020-12-16,1295572.4592694682,2020-12
2020-12-17,1308173.7755111484,2020-12
2020-12-18,1314409.7173050286,2020-12
2020-12-21,1339836.2173050283,2020-12
2020-12-22,1335340.2163075686,2020-12
2020-12-23,1356584.3674449886,2020-12
2020-12-24,1343160.1674449884,2020-12
2020-12-25,1341847.7785500085,2020-12
2020-12-28,1363886.5461914288,2020-12
2020-12-29,1333364.1461914286,2020-12
2020-12-30,1342543.0026258687,2020-12
2020-12-31,1358864.9347181888,2020-12
2021-01-04,1398933.8347181887,2021-01
2021-01-05,1421026.7226883487,2021-01
2021-01-06,1411923.4237926085,2021-01
2021-01-07,1424549.4237926085,2021-01
2021-01-08,1420167.0237926086,2021-01
2021-01-11,1397639.1844915086,2021-01
2021-01-12,1417578.3149750486,2021-01
2021-01-13,1397919.3149750486,2021-01
2021-01-14,1384334.5149750486,2021-01
2021-01-15,1376996.2265314087,2021-01
2021-01-18,1384142.692330729,2021-01
2021-01-19,1358044.848996929,2021-01
2021-01-20,1401538.122913869,2021-01
2021-01-21,1434233.922913869,2021-01
2021-01-22,1472096.522913869,2021-01
2021-01-25,1472816.3061072887,2021-01
2021-01-26,1425243.685761609,2021-01
2021-01-27,1425891.2899131093,2021-01
2021-01-28,1379324.7442745094,2021-01
2021-01-29,1373955.8230790691,2021-01
2021-02-01,1389714.0230526493,2021-02
2021-02-02,1404633.0230526493,2021-02
2021-02-03,1406891.6372630093,2021-02
2021-02-04,1391140.5237557692,2021-02
2021-02-05,1402033.4727700893,2021-02
2021-02-08,1414163.6464072494,2021-02
2021-02-09,1451754.846407249,2021-02
2021-02-10,1496318.6464072492,2021-02
2021-02-18,1442651.1464072492,2021-02
2021-02-19,1444658.546129489,2021-02
2021-02-22,1399276.2337793293,2021-02
2021-02-23,1398265.4743498494,2021-02
2021-02-24,1397166.7346970895,2021-02
2021-02-25,1397266.6346970892,2021-02
2021-02-26,1397366.5346970893,2021-02
2021-03-01,1397499.7346970893,2021-03
2021-03-02,1397666.2346970893,2021-03
2021-03-03,1397821.6346970892,2021-03
2021-03-04,1397533.0346970893,2021-03
2021-03-05,1397788.3346970894,2021-03
2021-03-08,1397854.9346970893,2021-03
2021-03-09,1397866.0346970893,2021-03
2021-03-10,1397977.0346970893,2021-03
2021-03-11,1398054.7346970893,2021-03
2021-03-12,1398265.6346970892,2021-03
2021-03-15,1398609.7346970893,2021-03
2021-03-16,1398476.5346970893,2021-03
2021-03-17,1398409.9346970895,2021-03
2021-03-18,1398398.8346970894,2021-03
2021-03-19,1397576.0098361291,2021-03
2021-03-22,1402973.2107894092,2021-03
2021-03-23,1374741.7107894095,2021-03
2021-03-24,1373117.1315377692,2021-03
2021-03-25,1371511.4156903296,2021-03
2021-03-26,1371598.6156903296,2021-03
2021-03-29,1371674.9156903296,2021-03
2021-03-30,1371674.9156903296,2021-03
2021-03-31,1371936.5156903295,2021-03
2021-04-01,1372023.7156903294,2021-04
2021-04-02,1372219.9156903296,2021-04
2021-04-06,1372307.1156903296,2021-04
2021-04-07,1372405.2156903297,2021-04
2021-04-08,1372405.2156903294,2021-04
2021-04-09,1372623.2156903297,2021-04
2021-04-12,1372754.0156903295,2021-04
2021-04-13,1371951.6989328293,2021-04
2021-04-14,1371176.5726848296,2021-04
2021-04-15,1371307.3726848294,2021-04
2021-04-16,1371350.9726848295,2021-04
2021-04-19,1371340.0726848296,2021-04
2021-04-20,1371492.6726848297,2021-04
2021-04-21,1371536.2726848293,2021-04
2021-04-22,1371612.5726848296,2021-04
2021-04-23,1371765.1726848297,2021-04
2021-04-26,1371776.0726848296,2021-04
2021-04-27,1370978.7269988295,2021-04
2021-04-28,1388307.5284691097,2021-04
2021-04-29,1389977.9284691098,2021-04
2021-04-30,1369951.2284691096,2021-04
2021-05-06,1423594.0284691097,2021-05
2021-05-07,1456578.9284691096,2021-05
2021-05-10,1513403.6284691098,2021-05
2021-05-11,1491631.7942095099,2021-05
2021-05-12,1490948.8473604298,2021-05
2021-05-13,1489839.70760193,2021-05
2021-05-14,1488592.33375071,2021-05
2021-05-17,1501090.31597749,2021-05
2021-05-18,1497673.10923219,2021-05
2021-05-19,1475623.42249951,2021-05
2021-05-20,1475331.58364911,2021-05
2021-05-21,1466450.4805707699,2021-05
2021-05-24,1474855.30956245,2021-05
2021-05-25,1509937.05162897,2021-05
2021-05-26,1502894.23624047,2021-05
2021-05-27,1513874.93897039,2021-05
2021-05-28,1514720.4389703902,2021-05
2021-05-31,1547645.6389703902,2021-05
2021-06-01,1557733.2161703901,2021-06
2021-06-02,1531804.11617039,2021-06
2021-06-03,1527062.2523541101,2021-06
2021-06-04,1549558.41558749,2021-06
2021-06-07,1547988.51558749,2021-06
2021-06-08,1517385.1601204502,2021-06
2021-06-09,1522340.2248863901,2021-06
2021-06-10,1560286.7248863901,2021-06
2021-06-11,1559630.82646375,2021-06
2021-06-15,1552045.8762461701,2021-06
2021-06-16,1491487.77624617,2021-06
2021-06-17,1517219.2615245902,2021-06
2021-06-18,1521779.8127566702,2021-06
2021-06-21,1531306.8372925902,2021-06
2021-06-22,1530412.2754422307,2021-06
2021-06-23,1570240.1754422304,2021-06
2021-06-24,1574753.7222422305,2021-06
2021-06-25,1590217.8550422306,2021-06
2021-06-28,1618112.5550422308,2021-06
2021-06-29,1628058.6528128705,2021-06
2021-06-30,1660863.7720530306,2021-06
2021-07-01,1629330.8720530309,2021-07
2021-07-02,1603556.7720530306,2021-07
2021-07-05,1634079.3720530304,2021-07
2021-07-06,1615929.3720530306,2021-07
2021-07-07,1685615.010053031,2021-07
2021-07-08,1702430.5075431303,2021-07
2021-07-09,1693016.1467793505,2021-07
2021-07-12,1726053.4231793506,2021-07
2021-07-13,1718152.1231793505,2021-07
2021-07-14,1708061.2136263507,2021-07
2021-07-15,1714640.2841161508,2021-07
2021-07-16,1712854.7841161508,2021-07
2021-07-19,1721035.7156284708,2021-07
2021-07-20,1741476.3300150107,2021-07
2021-07-21,1780884.1300150105,2021-07
2021-07-22,1789981.4300150108,2021-07
2021-07-23,1779491.9300150108,2021-07
2021-07-26,1767738.3005802508,2021-07
2021-07-27,1712630.5502645907,2021-07
2021-07-28,1694030.8180937506,2021-07
2021-07-29,1760419.4424823106,2021-07
2021-07-30,1764281.6659294306,2021-07
2021-08-02,1775244.5954212907,2021-08
2021-08-03,1736756.6598883905,2021-08
2021-08-04,1795745.9214940309,2021-08
2021-08-05,1794180.0812475309,2021-08
2021-08-06,1799017.7308147107,2021-08
2021-08-09,1768603.484717331,2021-08
2021-08-10,1765302.343440851,2021-08
2021-08-11,1771140.943440851,2021-08
2021-08-12,1761180.8130743508,2021-08
2021-08-13,1738585.1111324308,2021-08
2021-08-16,1700812.005817991,2021-08
2021-08-17,1671916.905449911,2021-08
2021-08-18,1673133.7918231508,2021-08
2021-08-19,1689232.2464127708,2021-08
2021-08-20,1693617.431606691,2021-08
2021-08-23,1737918.3517287313,2021-08
2021-08-24,1751342.100656731,2021-08
2021-08-25,1790546.2667088108,2021-08
2021-08-26,1807750.3667088114,2021-08
2021-08-27,1818886.529408811,2021-08
2021-08-30,1861164.814302211,2021-08
2021-08-31,1890432.9895704915,2021-08
2021-09-01,1849422.9330319315,2021-09
2021-09-02,1844138.3326616716,2021-09
2021-09-03,1812489.0003384314,2021-09
2021-09-06,1810342.5958387912,2021-09
2021-09-07,1830894.3753283916,2021-09
2021-09-08,1815597.6753283916,2021-09
2021-09-09,1816313.3753283916,2021-09
2021-09-10,1825729.6753283916,2021-09
2021-09-13,1814458.3780980916,2021-09
2021-09-14,1806226.2406700714,2021-09
2021-09-15,1827037.2406700717,2021-09
2021-09-16,1780445.2392904917,2021-09
2021-09-17,1783987.0949180517,2021-09
2021-09-22,1775998.6952165316,2021-09
2021-09-23,1787190.1952165314,2021-09
2021-09-24,1774673.0952165313,2021-09
2021-09-27,1750915.4952165317,2021-09
2021-09-28,1764434.8952165316,2021-09
2021-09-29,1763520.0168920318,2021-09
2021-09-30,1763444.271210212,2021-09
2021-10-08,1763194.0712102118,2021-10
2021-10-11,1763277.4712102117,2021-10
2021-10-12,1763444.2712102118,2021-10
2021-10-13,1763624.9712102117,2021-10
2021-10-14,1763958.5712102118,2021-10
2021-10-15,1764041.9712102117,2021-10
2021-10-18,1763805.6712102117,2021-10
2021-10-19,1763736.171210212,2021-10
2021-10-20,1763930.7712102118,2021-10
2021-10-21,1763958.5712102118,2021-10
2021-10-22,1764194.871210212,2021-10
2021-10-25,1763199.2394784119,2021-10
2021-10-26,1753141.651993212,2021-10
2021-10-27,1745785.2882968918,2021-10
2021-10-28,1752591.229117132,2021-10
2021-10-29,1769508.829117132,2021-10
2021-11-01,1758856.829117132,2021-11
2021-11-02,1764250.829117132,2021-11
2021-11-03,1763528.829117132,2021-11
2021-11-04,1790274.429117132,2021-11
2021-11-05,1782700.829117132,2021-11
2021-11-08,1778820.836263172,2021-11
2021-11-09,1780090.021396772,2021-11
2021-11-10,1764180.199375492,2021-11
2021-11-11,1766326.5069410922,2021-11
2021-11-12,1765285.710235892,2021-11
2021-11-15,1726695.7353864922,2021-11
2021-11-16,1724176.005704152,2021-11
2021-11-17,1724842.8475697122,2021-11
2021-11-18,1715434.447569712,2021-11
2021-11-19,1726640.9475697118,2021-11
2021-11-22,1739702.6475697123,2021-11
2021-11-23,1735515.747569712,2021-11
2021-11-24,1732005.614078172,2021-11
2021-11-25,1726172.8226757722,2021-11
2021-11-26,1707751.422675772,2021-11
2021-11-29,1721808.0991077723,2021-11
2021-11-30,1735069.593408212,2021-11
2021-12-01,1727130.9934082124,2021-12
2021-12-02,1722371.1934082122,2021-12
2021-12-03,1742781.3934082119,2021-12
2021-12-06,1715148.7934082125,2021-12
2021-12-07,1680967.3300082122,2021-12
2021-12-08,1709988.550710612,2021-12
2021-12-09,1720937.7251003124,2021-12
2021-12-10,1715770.1972201122,2021-12
2021-12-13,1720720.0048136122,2021-12
2021-12-14,1724285.6502858321,2021-12
2021-12-15,1704653.5502858323,2021-12
2021-12-16,1707952.3420020123,2021-12
2021-12-17,1676175.2803764525,2021-12
2021-12-20,1648290.5803764523,2021-12
2021-12-21,1655069.4760653523,2021-12
2021-12-22,1670810.8859049524,2021-12
2021-12-23,1669054.0163044524,2021-12
2021-12-24,1671925.4014265726,2021-12
2021-12-27,1665374.2014265726,2021-12
2021-12-28,1670503.1014265728,2021-12
2021-12-29,1638699.9014265724,2021-12
2021-12-30,1647242.2446111527,2021-12
2021-12-31,1648597.8132933925,2021-12
2022-01-04,1652191.6405657725,2022-01
2022-01-05,1625580.5781067724,2022-01
2022-01-06,1624351.0485743124,2022-01
2022-01-07,1623322.8000218323,2022-01
2022-01-10,1623411.7000218325,2022-01
2022-01-11,1623576.8000218326,2022-01
2022-01-12,1623627.6000218324,2022-01
2022-01-13,1623703.8000218323,2022-01
2022-01-14,1623907.0000218325,2022-01
2022-01-17,1624046.7000218325,2022-01
2022-01-18,1624135.6000218326,2022-01
2022-01-19,1624021.3000218326,2022-01
2022-01-20,1623957.8000218323,2022-01
2022-01-21,1624300.7000218325,2022-01
2022-01-24,1624313.4000218324,2022-01
2022-01-25,1624478.5000218325,2022-01
2022-01-26,1624605.5000218325,2022-01
2022-01-27,1624859.5000218323,2022-01
2022-01-28,1625659.6000218326,2022-01
2022-02-07,1625977.1000218324,2022-02
2022-02-08,1626002.5000218323,2022-02
2022-02-09,1625723.1000218324,2022-02
2022-02-10,1625621.5000218325,2022-02
2022-02-11,1625824.7000218325,2022-02
2022-02-14,1625850.1000218326,2022-02
2022-02-15,1626015.2000218325,2022-02
2022-02-16,1626066.0000218325,2022-02
2022-02-17,1626116.8000218323,2022-02
2022-02-18,1626281.9000218322,2022-02
2022-02-21,1626294.6000218324,2022-02
2022-02-22,1626345.4000218324,2022-02
2022-02-23,1626345.4000218324,2022-02
2022-02-24,1626447.0000218323,2022-02
2022-02-25,1626574.0000218325,2022-02
2022-02-28,1626650.2000218325,2022-02
2022-03-01,1625732.4349408722,2022-03
2022-03-02,1635772.3352444326,2022-03
2022-03-03,1633713.5352444325,2022-03
2022-03-04,1636788.6352444326,2022-03
2022-03-07,1648240.7736284523,2022-03
2022-03-08,1629301.2252017327,2022-03
2022-03-09,1627435.1220457926,2022-03
2022-03-10,1625496.1467900325,2022-03
2022-03-11,1624609.2147986728,2022-03
2022-03-14,1600450.085418613,2022-03
2022-03-15,1588119.880953413,2022-03
2022-03-16,1579971.912029333,2022-03
2022-03-17,1590186.7120293328,2022-03
2022-03-18,1591473.3120293329,2022-03
2022-03-21,1589593.512029333,2022-03
2022-03-22,1594723.912029333,2022-03
2022-03-23,1588337.912029333,2022-03
2022-03-24,1587508.536551733,2022-03
2022-03-25,1586633.278061693,2022-03
2022-03-28,1585652.8914391731,2022-03
2022-03-29,1595157.818583453,2022-03
2022-03-30,1573689.018583453,2022-03
2022-03-31,1592344.9185834532,2022-03
2022-04-01,1586019.4185834532,2022-04
2022-04-06,1577097.118583453,2022-04
2022-04-07,1581178.318583453,2022-04
2022-04-08,1590280.4185834532,2022-04
2022-04-11,1576300.0185834533,2022-04
2022-04-12,1581611.418583453,2022-04
2022-04-13,1613362.9185834532,2022-04
2022-04-14,1656479.418583453,2022-04
2022-04-15,1633551.918583453,2022-04
2022-04-18,1612995.196235573,2022-04
2022-04-19,1607142.4227603131,2022-04
2022-04-20,1603550.2474892728,2022-04
2022-04-21,1610392.0516197933,2022-04
2022-04-22,1612990.912144933,2022-04
2022-04-25,1607494.612144933,2022-04
2022-04-26,1600604.612144933,2022-04
2022-04-27,1601057.7121449332,2022-04
2022-04-28,1600253.9745277332,2022-04
2022-04-29,1599665.4096433334,2022-04
2022-05-05,1599540.4096433334,2022-05
2022-05-06,1599852.9096433334,2022-05
2022-05-09,1599940.4096433334,2022-05
2022-05-10,1600027.9096433334,2022-05
2022-05-11,1600002.9096433334,2022-05
2022-05-12,1600090.4096433334,2022-05
2022-05-13,1600377.9096433334,2022-05
2022-05-16,1600452.9096433334,2022-05
2022-05-17,1600415.4096433334,2022-05
2022-05-18,1600490.4096433334,2022-05
2022-05-19,1600565.4096433334,2022-05
2022-05-20,1600577.9096433334,2022-05
2022-05-23,1600677.9096433334,2022-05
2022-05-24,1600840.4096433334,2022-05
2022-05-25,1600865.4096433334,2022-05
2022-05-26,1600965.4096433334,2022-05
2022-05-27,1601090.4096433334,2022-05
2022-05-30,1601015.4096433334,2022-05
2022-05-31,1601065.4096433334,2022-05
2022-06-01,1601177.9096433334,2022-06
2022-06-02,1601127.9096433334,2022-06
2022-06-06,1601352.9096433334,2022-06
2022-06-07,1601502.9096433334,2022-06
2022-06-08,1601552.9096433334,2022-06
2022-06-09,1601640.4096433334,2022-06
2022-06-10,1601477.9096433334,2022-06
2022-06-13,1601902.9096433334,2022-06
2022-06-14,1602052.9096433334,2022-06
2022-06-15,1602015.4096433334,2022-06
2022-06-16,1601066.2868373536,2022-06
2022-06-17,1631653.4150066737,2022-06
2022-06-20,1640221.1524219736,2022-06
2022-06-21,1633180.7676842737,2022-06
2022-06-22,1628305.7262112738,2022-06
2022-06-23,1655432.1277853537,2022-06
2022-06-24,1686992.1750352737,2022-06
2022-06-27,1707064.7890055138,2022-06
2022-06-28,1728337.2751327336,2022-06
2022-06-29,1684759.7536073339,2022-06
2022-06-30,1703170.8370393938,2022-06
2022-07-01,1688876.8603693142,2022-07
2022-07-04,1710121.323186714,2022-07
2022-07-05,1702229.756946774,2022-07
2022-07-06,1671765.056946774,2022-07
2022-07-07,1683888.0762387337,2022-07
2022-07-08,1664651.244838214,2022-07
2022-07-11,1639020.800630174,2022-07
2022-07-12,1599306.522776674,2022-07
2022-07-13,1620040.8669982739,2022-07
2022-07-14,1664051.359533634,2022-07
2022-07-15,1648874.0394558138,2022-07
2022-07-18,1656531.163027454,2022-07
2022-07-19,1629857.800150534,2022-07
2022-07-20,1634018.893496754,2022-07
2022-07-21,1622693.6589039138,2022-07
2022-07-22,1626175.969417754,2022-07
2022-07-25,1623983.5692575339,2022-07
2022-07-26,1635725.0784888943,2022-07
2022-07-27,1652910.698453694,2022-07
2022-07-28,1651826.7120939144,2022-07
2022-07-29,1650474.7286991943,2022-07
2022-08-01,1656876.2559152744,2022-08
2022-08-02,1639020.0559152744,2022-08
2022-08-03,1611836.2559152744,2022-08
2022-08-04,1612370.1559152748,2022-08
2022-08-05,1611450.8505457544,2022-08
2022-08-08,1610574.1698017144,2022-08
2022-08-09,1609773.8657233345,2022-08
2022-08-10,1615316.1581653345,2022-08
2022-08-11,1614341.6113145545,2022-08
2022-08-12,1594731.3015305544,2022-08
2022-08-15,1603794.6248999145,2022-08
2022-08-16,1613717.6857385342,2022-08
2022-08-17,1609503.8857385344,2022-08
2022-08-18,1613128.2857385343,2022-08
2022-08-19,1598638.2857385343,2022-08
2022-08-22,1592736.0857385343,2022-08
2022-08-23,1583979.5857385343,2022-08
2022-08-24,1561760.6302850945,2022-08
2022-08-25,1561510.4642984944,2022-08
2022-08-26,1561501.6314893544,2022-08
2022-08-29,1530993.0250430144,2022-08
2022-08-30,1532021.5441879546,2022-08
2022-08-31,1524491.6441879545,2022-08
2022-09-01,1522686.7958328344,2022-09
2022-09-02,1520966.612138955,2022-09
2022-09-05,1520361.6735179748,2022-09
2022-09-06,1534904.170485935,2022-09
2022-09-07,1533014.470485935,2022-09
2022-09-08,1521128.7704859348,2022-09
2022-09-09,1529011.4704859348,2022-09
2022-09-13,1518232.5704859346,2022-09
2022-09-14,1507983.470485935,2022-09
2022-09-15,1511050.7704859348,2022-09
2022-09-16,1475676.2704859348,2022-09
2022-09-19,1474823.1194449747,2022-09
2022-09-20,1473986.5619422742,2022-09
2022-09-21,1474043.5619422742,2022-09
2022-09-22,1474043.5619422742,2022-09
2022-09-23,1474214.5619422747,2022-09
2022-09-26,1474180.3619422745,2022-09
2022-09-27,1474054.9619422746,2022-09
2022-09-28,1474214.5619422747,2022-09
2022-09-29,1474066.3619422745,2022-09
2022-09-30,1474978.3619422745,2022-09
2022-10-10,1474932.7619422749,2022-10
2022-10-11,1475046.7619422744,2022-10
2022-10-12,1475069.5619422747,2022-10
2022-10-13,1475137.9619422746,2022-10
2022-10-14,1475149.3619422745,2022-10
2022-10-17,1475194.9619422746,2022-10
2022-10-18,1475274.7619422744,2022-10
2022-10-19,1475308.9619422746,2022-10
2022-10-20,1475365.9619422746,2022-10
2022-10-21,1475468.5619422747,2022-10
2022-10-24,1475536.9619422746,2022-10
2022-10-25,1475434.3619422745,2022-10
2022-10-26,1475468.5619422742,2022-10
2022-10-27,1475559.7619422744,2022-10
2022-10-28,1475799.1619422748,2022-10
2022-10-31,1475810.5619422747,2022-10
2022-11-01,1475742.1619422743,2022-11
2022-11-02,1475913.1619422743,2022-11
2022-11-03,1475970.1619422743,2022-11
2022-11-04,1475107.6532027544,2022-11
2022-11-07,1479654.9614217142,2022-11
2022-11-08,1481057.1614217144,2022-11
2022-11-09,1501634.1614217144,2022-11
2022-11-10,1500796.6651299144,2022-11
2022-11-11,1499839.1651052143,2022-11
2022-11-14,1499746.3651052145,2022-11
2022-11-15,1499734.7651052144,2022-11
2022-11-16,1499989.9651052146,2022-11
2022-11-17,1499966.7651052144,2022-11
2022-11-18,1499213.2386447347,2022-11
2022-11-21,1495219.5764744547,2022-11
2022-11-22,1483754.0131403345,2022-11
2022-11-23,1466254.2357028145,2022-11
2022-11-24,1469510.1069930745,2022-11
2022-11-25,1468859.5029712745,2022-11
2022-11-28,1467104.8339545147,2022-11
2022-11-29,1459945.5905452347,2022-11
2022-11-30,1455915.5905452347,2022-11
2022-12-01,1466694.8905452348,2022-12
2022-12-02,1467781.4905452349,2022-12
2022-12-05,1455447.8905452348,2022-12
2022-12-06,1442755.1905452346,2022-12
2022-12-07,1436308.0905452345,2022-12
2022-12-08,1434668.9500385944,2022-12
2022-12-09,1454123.5798195547,2022-12
2022-12-12,1438013.1798195546,2022-12
2022-12-13,1442455.0798195545,2022-12
2022-12-14,1447299.0895299546,2022-12
2022-12-15,1431046.9317889947,2022-12
2022-12-16,1439090.3317889944,2022-12
2022-12-19,1416817.0317889946,2022-12
2022-12-20,1400273.0783761947,2022-12
2022-12-21,1400885.5654107349,2022-12
2022-12-22,1411262.2716103347,2022-12
2022-12-23,1410428.9797616347,2022-12
2022-12-26,1402997.7330565546,2022-12
2022-12-27,1418816.1654832948,2022-12
2022-12-28,1417619.2350972746,2022-12
2022-12-29,1405044.4314822545,2022-12
2022-12-30,1413967.4024591346,2022-12
2023-01-03,1409086.2024591349,2023-01
